Customer Number,Delivery ID,Customer Delv No.,Product Group,Bar Code,Box exists,Box code scanable
43009033,6020007862,BXFR25990,Starter,3165143131589.0,Y,Y
43132325,6020007126,BXFR25355,Alternator,4047025385855.0,Y,Y
43966760,6020004513,BXFR23049,Alternator,4047024415034.0,Y,Y
43004351,6020006271,BXFR24642,Starter,4047024413764,Y,Y
43956307,6020006500,BXFR24843,Alternator,4047024797574.0,Y,Y
43010507,6020004861,BXFR23190,Alternator,4047024797802.0,Y,Y
43137434,6020007447,BXFR25658,Alternator,4047026091274.0,Y,Y
43966760,6020005327,BXFR23791,Starter,4047024809925.0,Y,Y
43967213,6020006859,BXFR25201,Starter,4047025364584,Y,Y
43966760,6020007387,BXFR25608,Starter,3165143131589.0,Y,Y
43956307,6020007633,BXFR25804,Starter,4047024813366,Y,Y
43968862,6020006751,BXFR25099,Alternator,3165143530078.0,Y,Y
43959786,6020005403,BXFR23800,Starter,3165141024968.0,Y,Y
43012722,6020007260,BXFR25507,Starter,4047024813311,Y,Y
43004586,6020006224,BXFR24621,Alternator,4047024816701,Y,Y
43953463,6020007279,BXFR25527,Alternator,3165143619452.0,Y,Y
43966648,6020007025,BXFR25295,Alternator,4047025385855.0,Y,Y
43004351,6020007223,BXFR25353,Alternator,4047024414860.0,Y,Y
43010507,6020007372,BXFR25598,Alternator,3165143872406.0,Y,Y
43959641,6020006270,BXFR24664,Starter,4047024645790,Y,Y
43967213,6020007148,BXFR25403,Starter,3165143131589.0,Y,Y
43140055,6020004743,BXFR23247,Starter,3165143982815.0,Y,Y
43006652,6020007909,BXFR25967,Starter,3165143131589.0,Y,Y
43134180,6020005320,BXFR23755,Starter,4047024614383.0,Y,Y
43102332,6020006713,BXFR25054,Starter,4047024413764.0,Y,Y
43966760,6020005772,BXFR24220,Starter,4047024813632.0,Y,Y
43959641,6020008097,BXFR26182,Alternator,4047024797796.0,Y,Y
43011164,6020005979,BXFR24394,Starter,3165141025842.0,Y,Y
43051919,6020007249,BXFR25491,Starter,3165141024968,Y,Y
43967213,6020007683,BXFR25857,Alternator,3165143619452.0,Y,Y
43010507,6020007214,BXFR25345,Starter,4047024413764.0,Y,Y
43965908,6020007269,BXFR25450,Alternator,3165143619452,Y,Y
43009033,6020007862,BXFR25990,Starter,3165143131589.0,Y,Y
43010507,6020005387,BXFR23724,Starter,3165143536742.0,Y,Y
43961006,6020005182,BXFR23639,Starter,4047024614376.0,Y,Y
43003668,6020007804,BXFR25962,Alternator,0,Y,N
43007507,6020005276,BXFR23720,Alternator,4047024797574.0,Y,Y
43966650,6020007133,BXFR25376,Starter,4047024413764.0,Y,Y
43952007,6020006610,BXFR24896,Starter,0,Y,N
43134162,6020005296,BXFR23704,Starter,4047024813311.0,Y,Y
43010507,6020005656,BXFR24061,Starter,4047024614383.0,Y,Y
43027752,6020004846,BXFR23354,Alternator,4047025852746.0,Y,Y
43970279,6020006944,BXFR25232,Alternator,3165143619452.0,Y,Y
43002119,6020007449,BXFR25645,Starter,4047024413764.0,Y,Y
43006652,6020007909,BXFR25967,Starter,4047024413764.0,Y,Y
43951612,6020007961,BXFR26099,Starter,3165143131589.0,Y,Y
43966760,6020005157,BXFR23630,Starter,4047024614376.0,Y,Y
43968039,6020007655,BXFR25825,Alternator,4047024415034,Y,Y
43965908,6020006147,BXFR24524,Starter,4047024836839,Y,Y
43002182,6020006192,BXFR24499,Starter,3165143309520,Y,Y
43140245,6020007377,BXFR25594,Starter,4047024614376.0,Y,Y
43140245,6020006809,BXFR25062,Starter,4047024813311.0,Y,Y
43952139,6020005400,BXFR23836,Starter,4047024614383.0,Y,Y
43027752,6020006814,BXFR25136,Starter,4047024413764.0,Y,Y
43006634,6020007702,BXFR25848,Alternator,4047025385855.0,Y,Y
43101980,6020007306,BXFR25556,Starter,3165141229790.0,Y,Y
43968039,6020006005,BXFR24391,Starter,3165143982815.0,Y,Y
43027376,6020005203,BXFR23648,Starter,3165143131589.0,Y,Y
43140245,6020007994,BXFR26107,Starter,4047023204691.0,Y,Y
43010507,6020006245,BXFR24628,Alternator,3165143477496,Y,Y
43134166,6020005860,BXFR24267,Alternator,4047025385855.0,Y,Y
43140245,6020006073,BXFR24460,Starter,4047024613744,Y,Y
43140245,6020005891,BXFR24296,Alternator,4047024733664.0,Y,Y
43953463,6020007557,BXFR25752,Starter,4047024613744.0,Y,Y
43010673,6020006663,BXFR25017,Starter,4047024813311.0,Y,Y
43010507,6020006778,BXFR25066,Alternator,4047024733664.0,Y,Y
43008832,6020006572,BXFR24953,Alternator,4047024613850.0,Y,Y
43968862,6020007341,BXFR25586,Alternator,3165143175521.0,Y,Y
43002182,6020007582,BXFR25734,Starter,3165143131589.0,Y,Y
43002182,6020007582,BXFR25734,Starter,4047024413764.0,Y,Y
43002814,6020006354,BXFR24730,Starter,4047024614383.0,Y,Y
43966650,6020007836,BXFR25952,Starter,3165141025842.0,Y,Y
43006757,6020006217,BXFR24614,Starter,4047024413764,Y,Y
43124625,6020006236,BXFR24541,Alternator,4047024414907,Y,Y
43970990,6020004747,BXFR23268,Alternator,4047024182707.0,Y,Y
43012175,6020006180,BXFR24586,Starter,4047024413788,Y,Y
43129765,6020004493,BXFR23013,Starter,4047024614390.0,Y,Y
43959641,6020004838,BXFR23331,Starter,4047024413795.0,Y,Y
43966728,6020006191,BXFR24513,Starter,4047024413764,Y,Y
43129765,6020004725,BXFR23226,Starter,3165141094978.0,Y,Y
43966760,6020006258,BXFR24675,Starter,4047024614376,Y,Y
43136436,6020006743,BXFR25045,Starter,3165141024968.0,Y,Y
43967341,6020007937,BXFR26062,Starter,3165141094978.0,Y,Y
43132325,6020006924,BXFR25254,Starter,4047024614383.0,Y,Y
43003659,6020004683,BXFR23147,Starter,3165143526569.0,Y,Y
43140245,6020007377,BXFR25594,Alternator,4047024806856.0,Y,Y
43952253,6020007033,BXFR25324,Alternator,3165143619452.0,Y,Y
43140373,6020006099,BXFR24504,Starter,4047024413764.0,Y,Y
43140245,6020006615,BXFR24956,Starter,4047024813311.0,Y,Y
43002814,6020005168,BXFR23595,Starter,3165141220001.0,Y,Y
43007507,6020005276,BXFR23720,Starter,3165141154795.0,Y,Y
43959286,6020005283,BXFR23729,Starter,4047025364584.0,Y,Y
43950692,6020006120,BXFR24521,Starter,4047024413764.0,Y,Y
43956307,6020006500,BXFR24843,Alternator,3165143619452.0,Y,Y
43003980,6020007336,BXFR25560,Starter,4047024614376.0,Y,Y
43002866,6020005710,BXFR24114,Alternator,4047024809970.0,Y,Y
43953322,6020004550,BXFR23092,Starter,4047024638464.0,Y,Y
43006652,6020006705,BXFR25032,Starter,3165143131589.0,Y,Y
43003659,6020004477,BXFR22978,Starter,3165143982839.0,Y,Y
43966760,6020007114,BXFR25394,Starter,3165141024968.0,Y,Y
43952002,6020005397,BXFR23840,Starter,4047024413764.0,Y,Y
43952126,6020005828,BXFR24246,Starter,4047024413795.0,Y,Y
43952007,6020005139,BXFR23605,Starter,4047024614383.0,Y,Y
43969865,6020007697,BXFR25826,Starter,3165143982839.0,Y,Y
43010507,6020007672,BXFR25775,Starter,4047024614383.0,Y,Y
43129166,6020005823,BXFR24233,Starter,3165141024968.0,Y,Y
43008479,6020006081,BXFR24479,Starter,4047024614383.0,Y,Y
43014269,6020005595,BXFR24016,Starter,4047024809925.0,Y,Y
43966760,6020005157,BXFR23630,Starter,3165143982778.0,Y,Y
43135167,6020005212,BXFR23679,Starter,4047024813311.0,Y,Y
43966650,6020006111,BXFR24482,Starter,4047024413764.0,Y,Y
43010507,6020007375,BXFR25543,Starter,3165141220001.0,Y,Y
43966760,6020007387,BXFR25608,Alternator,4047025405591.0,Y,Y
43009033,6020006202,BXFR24601,Alternator,4047024344242,Y,Y
43953673,6020006328,BXFR24710,Alternator,4047024797574.0,Y,Y
3508,6020007301,BXFR25494,Starter,4047024614383.0,Y,Y
43959786,6020007906,BXFR26011,Starter,4047024813311.0,Y,Y
43953322,6020006637,BXFR24965,Alternator,4047024809970.0,Y,Y
43955100,6020004556,BXFR23104,Starter,4047024413795.0,Y,Y
43010507,6020005931,BXFR24325,Starter,3165141024968.0,Y,Y
43966472,6020007140,BXFR25396,Alternator,4047025385855.0,Y,Y
43134180,6020006798,BXFR25119,Starter,4047024413764.0,Y,Y
43959641,6020005721,BXFR24148,Starter,4047025364584.0,Y,Y
43140245,6020005537,BXFR23988,Alternator,3165143619452.0,Y,Y
43004586,6020007080,BXFR25311,Alternator,4047024733664.0,Y,Y
43012722,6020006305,BXFR24670,Starter,4047025472333,Y,Y
43010673,6020007694,BXFR25841,Alternator,3165144046134.0,Y,Y
43007507,6020007010,BXFR25244,Starter,4047023204691.0,Y,Y
43956307,6020004844,BXFR23337,Alternator,4047024348004.0,Y,Y
43010507,6020004623,BXFR23128,Starter,3165141094978.0,Y,Y
43005979,6020006320,BXFR24726,Starter,4047025428040.0,Y,Y
43967213,6020006535,BXFR24890,Starter,4047025277907,Y,Y
43005979,6020007231,BXFR25484,Starter,4047024813366,Y,Y
43140245,6020006993,BXFR25271,Starter,4047024813311.0,Y,Y
43959786,6020007667,BXFR25817,Alternator,4047024414860.0,Y,Y
43010507,6020004622,BXFR23100,Starter,3165141085600.0,Y,Y
43134180,6020006308,BXFR24631,Starter,4047024413764,Y,Y
43003758,6020005285,BXFR23705,Alternator,4047024797802.0,Y,Y
43965908,6020004562,BXFR23093,Starter,4047024413764.0,Y,Y
43961506,6020006188,BXFR24531,Starter,4047024614383,Y,Y
43134180,6020005413,BXFR23856,Starter,4047024614376.0,Y,Y
43952002,6020004868,BXFR23328,Starter,4047024413764.0,Y,Y
43128327,6020007264,BXFR25516,Starter,3165143131589,Y,Y
43126916,6020005957,BXFR24346,Starter,4047024614383.0,Y,Y
43953093,6020007659,BXFR25835,Alternator,4047024414907,Y,Y
43953463,6020006750,BXFR25090,Alternator,4047024797796.0,Y,Y
43001024,6020004869,BXFR23371,Starter,4047024413764.0,Y,Y
43953334,6020005346,BXFR23759,Starter,4047024614383.0,Y,Y
43005979,6020008077,BXFR26151,Starter,4047024413764.0,Y,Y
43051976,6020006203,BXFR24600,Starter,3165141025842,Y,Y
43140055,6020005243,BXFR23691,Alternator,0,Y,N
43101980,6020007417,BXFR25622,Starter,3165143131589.0,Y,Y
43006757,6020007287,BXFR25508,Alternator,4047024415034.0,Y,Y
3524,6020004818,BXFR23326,Starter,4047024614376.0,Y,Y
43956307,6020006500,BXFR24843,Starter,3165143982839.0,Y,Y
43002814,6020005168,BXFR23595,Starter,3165141154795.0,Y,Y
43965908,6020005866,BXFR24281,Starter,4047024413764.0,Y,Y
43002005,6020005693,BXFR24089,Starter,4047024413764.0,Y,Y
43980343,6020005766,BXFR24195,Alternator,3165143619452.0,Y,Y
43006652,6020005405,BXFR23828,Alternator,4047024733664.0,Y,Y
43032001,6020005088,BXFR23561,Starter,3165143982815.0,Y,Y
43140245,6020007746,BXFR25903,Starter,4047024614383.0,Y,Y
43950717,6020006219,BXFR24627,Starter,4047024852778,Y,Y
43966760,6020005772,BXFR24220,Starter,3165141024968.0,Y,Y
43966760,6020007965,BXFR26085,Starter,4047024413764.0,Y,Y
43965908,6020006866,BXFR25170,Alternator,4047024797802,Y,Y
43010507,6020006600,BXFR24913,Starter,4047024413764.0,Y,Y
43010507,6020005651,BXFR23907,Alternator,4047025405584.0,Y,Y
43951929,6020005501,BXFR23943,Alternator,3165143872406.0,Y,Y
43140245,6020004575,BXFR23105,Starter,0,Y,N
43051976,6020007704,BXFR25836,Starter,4047024614383.0,Y,Y
43005689,6020006520,BXFR24911,Alternator,4047024733664.0,Y,Y
43001354,6020004584,BXFR23119,Starter,4047024413764.0,Y,Y
43966760,6020005533,BXFR23993,Alternator,4047024666481.0,Y,Y
43006652,6020005405,BXFR23828,Starter,4047024413764.0,Y,Y
43007507,6020006674,BXFR25019,Starter,4047024413764.0,Y,Y
43002182,6020007407,BXFR25627,Starter,4047024813311.0,Y,Y
43967213,6020007366,BXFR25589,Starter,3165143526576.0,Y,Y
43127801,6020006254,BXFR24669,Starter,4047024809925,Y,Y
43005342,6020004680,BXFR23219,Starter,4047024614383.0,Y,Y
43956277,6020006113,BXFR24494,Alternator,3165143175545.0,Y,Y
43030978,6020005557,BXFR23979,Alternator,3165143175620.0,Y,Y
1353,6020004662,BXFR23183,Starter,3165143131589.0,Y,Y
43953463,6020005219,BXFR23685,Alternator,4047024837478.0,Y,Y
43965908,6020007925,BXFR25991,Starter,4047024413764.0,Y,Y
43140245,6020006615,BXFR24956,Starter,4047024613744.0,Y,Y
43955326,6020006812,BXFR25141,Starter,3165141024968.0,Y,Y
43005797,6020006343,BXFR24701,Alternator,3165143175620.0,Y,Y
1917,6020004704,BXFR23122,Alternator,4047024611894.0,Y,Y
43126469,6020005335,BXFR23656,Starter,4047024413764.0,Y,Y
43124625,6020006236,BXFR24541,Starter,4047025364584,Y,Y
43953495,6020007711,BXFR25878,Starter,3165143982815.0,Y,Y
43953093,6020007282,BXFR25492,Starter,3165141220001.0,Y,Y
43134631,6020007880,BXFR26007,Starter,4047025472333.0,Y,Y
43140245,6020005891,BXFR24296,Starter,3165143982815.0,Y,Y
43101980,6020007306,BXFR25556,Starter,4047024413788.0,Y,Y
43010507,6020008113,BXFR26201,Starter,3165141024968.0,Y,Y
43956307,6020004844,BXFR23337,Alternator,4047024415034.0,Y,Y
43006652,6020005934,BXFR24291,Starter,4047024813366.0,Y,Y
43002182,6020006192,BXFR24499,Starter,3165141220001,Y,Y
43014269,6020007579,BXFR25709,Starter,4047024614383.0,Y,Y
43134542,6020006355,BXFR24731,Starter,4047024413764.0,Y,Y
43002182,6020005464,BXFR23882,Starter,3165143982839.0,Y,Y
43140245,6020005093,BXFR23551,Starter,4047024413788.0,Y,Y
43137439,6020007808,BXFR25972,Alternator,4047025569712.0,Y,Y
43007507,6020005782,BXFR24183,Starter,4047024614383.0,Y,Y
43010507,6020007672,BXFR25775,Starter,4047024413788.0,Y,Y
43140245,6020006993,BXFR25271,Starter,3165143131589.0,Y,Y
43953093,6020007659,BXFR25835,Alternator,4047024414860,Y,Y
43968862,6020007341,BXFR25586,Alternator,3165143530078.0,Y,Y
43109855,6020006472,BXFR24829,Starter,4047024413764.0,Y,Y
43005689,6020007545,BXFR25739,Alternator,4047024733664.0,Y,Y
43005689,6020006080,BXFR24475,Starter,4047024614383,Y,Y
43968862,6020005635,BXFR24047,Alternator,3165144046134.0,Y,Y
43003980,6020006707,BXFR25010,Alternator,4047024414891.0,Y,Y
43966648,6020005253,BXFR23678,Starter,3165143982815.0,Y,Y
43037513,6020006176,BXFR24597,Alternator,3165143619476,Y,Y
43011164,6020006833,BXFR25166,Starter,4047024813366.0,Y,Y
43101980,6020007897,BXFR26016,Starter,3165141024968.0,Y,Y
43003706,6020007146,BXFR25386,Alternator,3165143619452.0,Y,Y
43950692,6020005538,BXFR24005,Alternator,4047024414907.0,Y,Y
43140245,6020005688,BXFR24122,Alternator,4047024733664.0,Y,Y
43971909,6020006845,BXFR25151,Starter,3165143982839,Y,Y
43956277,6020007073,BXFR25342,Alternator,4047025385855.0,Y,Y
43007507,6020004579,BXFR23115,Alternator,4047025569712.0,Y,Y
43002119,6020007923,BXFR26038,Starter,3165141220001.0,Y,Y
43010507,6020005394,BXFR23786,Starter,3165141024968.0,Y,Y
43968122,6020006462,BXFR24823,Alternator,4047024348004.0,Y,Y
43006652,6020007035,BXFR25310,Alternator,4047026184198.0,Y,Y
43016133,6020006214,BXFR24625,Starter,3165141025842,Y,Y
43006634,6020007042,BXFR25319,Starter,4047024413764.0,Y,Y
43001836,6020006116,BXFR24452,Starter,3165143131589.0,Y,Y
43966760,6020007965,BXFR26085,Starter,3165141024968.0,Y,Y
43140245,6020005445,BXFR23875,Starter,4047024645790.0,Y,Y
43140245,6020005249,BXFR23707,Starter,4047025364584.0,Y,Y
43010507,6020006605,BXFR24910,Starter,3165141094978.0,Y,Y
43126469,6020005404,BXFR23817,Starter,4047024413764.0,Y,Y
43109855,6020005333,BXFR23781,Starter,4047024813311.0,Y,Y
43140245,6020005093,BXFR23551,Starter,4047023204691.0,Y,Y
43953673,6020007144,BXFR25390,Alternator,4047024797802.0,Y,Y
43012722,6020005357,BXFR23811,Starter,4047025472333.0,Y,Y
43967213,6020006859,BXFR25201,Starter,4047024413764,Y,Y
43134622,6020006739,BXFR25072,Starter,3165141024968.0,Y,Y
43010507,6020007847,BXFR25953,Starter,3165143309520.0,Y,Y
43011164,6020007828,BXFR25963,Starter,3165141068368.0,Y,Y
43137439,6020005284,BXFR23733,Alternator,4047025569712.0,Y,Y
43140245,6020005093,BXFR23551,Starter,3165141220001.0,Y,Y
43965548,6020005352,BXFR23788,Alternator,4047025385855.0,Y,Y
43968122,6020005553,BXFR23990,Starter,3165143131589.0,Y,Y
43952250,6020005223,BXFR23666,Alternator,3165143705773.0,Y,Y
43126469,6020007195,BXFR25457,Starter,4047024413764.0,Y,Y
43007507,6020006434,BXFR24786,Starter,4047024413764.0,Y,Y
43134622,6020005620,BXFR23980,Starter,4047024413764.0,Y,Y
43952007,6020005315,BXFR23771,Starter,3165143131589.0,Y,Y
43016133,6020006517,BXFR24882,Starter,4047025364584,Y,Y
43012437,6020004652,BXFR23168,Starter,4047024613775.0,Y,Y
43011164,6020004580,BXFR23120,Starter,3165141024968.0,Y,Y
43953673,6020005717,BXFR24140,Starter,3165143982839.0,Y,Y
43004667,6020007749,BXFR25911,Starter,4047024413764.0,Y,Y
43988123,6020006468,BXFR24817,Starter,4047024613744.0,Y,Y
43952045,6020004490,BXFR23020,Alternator,4047024415003.0,Y,Y
43968122,6020005553,BXFR23990,Starter,3165143380598.0,Y,Y
43965908,6020007088,BXFR25344,Alternator,4047025385855.0,Y,Y
43952007,6020006036,BXFR24442,Starter,3165141220001.0,Y,Y
43967213,6020006535,BXFR24890,Starter,4047024413764,Y,Y
43966728,6020007922,BXFR26055,Starter,4047024614383.0,Y,Y
43966651,6020006107,BXFR24501,Starter,0,Y,N
43031597,6020006095,BXFR24495,Starter,4047024813311,Y,Y
43140245,6020006803,BXFR25130,Starter,4047024852785.0,Y,Y
43970990,6020007946,BXFR26081,Starter,4047024614383.0,Y,Y
43007507,6020005939,BXFR24363,Starter,4047024614383.0,Y,Y
43003251,6020004602,BXFR23130,Starter,4047024413764.0,Y,Y
43010673,6020004597,BXFR23133,Alternator,3165143619452.0,Y,Y
43012722,6020006305,BXFR24670,Starter,3165141024968,Y,Y
43952007,6020006036,BXFR24442,Starter,4047024413801.0,Y,Y
43967213,6020007366,BXFR25589,Starter,4047024413764.0,Y,Y
43140245,6020005445,BXFR23875,Alternator,4047026091274.0,Y,Y
1353,6020004662,BXFR23183,Starter,4047024413764.0,Y,Y
43134166,6020005860,BXFR24267,Starter,3165141220001.0,Y,Y
43951929,6020005501,BXFR23943,Starter,4047024614383.0,Y,Y
43965908,6020006303,BXFR24663,Starter,4047024413764,Y,Y
43956307,6020007633,BXFR25804,Starter,4047024413764,Y,Y
43953463,6020006959,BXFR25251,Starter,3165141220001.0,Y,Y
43971909,6020006845,BXFR25151,Starter,4047024413764,Y,Y
43953093,6020007659,BXFR25835,Starter,3165143982815,Y,Y
43134685,6020004722,BXFR23243,Starter,0,Y,N
43966760,6020006258,BXFR24675,Starter,3165143131589,Y,Y
43952126,6020008011,BXFR26141,Starter,4047024813632.0,Y,Y
43139844,6020007861,BXFR25983,Starter,4047024413764.0,Y,Y
43953598,6020004650,BXFR23169,Starter,4047024413764.0,Y,Y
43953463,6020006747,BXFR25088,Starter,3165141094978.0,Y,Y
43966577,6020006352,BXFR24676,Alternator,3165143619452.0,Y,Y
43968862,6020005635,BXFR24047,Starter,4047024614383.0,Y,Y
43140245,6020004575,BXFR23105,Starter,4047024614383.0,Y,Y
43005449,6020007715,BXFR25882,Starter,4047023204691.0,Y,Y
43953463,6020006267,BXFR24658,Starter,3165141024968,Y,Y
43014269,6020005426,BXFR23851,Alternator,3165143619452.0,Y,Y
43966760,6020005533,BXFR23993,Starter,4047024614383.0,Y,Y
43968039,6020004521,BXFR23037,Starter,3165143526576.0,Y,Y
43968862,6020004542,BXFR23083,Starter,3165141025842.0,Y,Y
43012722,6020005357,BXFR23811,Alternator,4047025569712.0,Y,Y
43956277,6020007073,BXFR25342,Starter,3165143982839.0,Y,Y
43967213,6020007995,BXFR26095,Alternator,4047024733664.0,Y,Y
43003668,6020007335,BXFR25486,Alternator,4047024590472.0,Y,Y
43968862,6020004542,BXFR23083,Starter,3165141025842.0,Y,Y
43004667,6020006742,BXFR25089,Alternator,4047026096545.0,Y,Y
43967213,6020006535,BXFR24890,Starter,4047024614383.0,Y,Y
43965908,6020005866,BXFR24281,Starter,3165143982839.0,Y,Y
43140054,6020005353,BXFR23795,Alternator,4047025385855.0,Y,Y
43010507,6020006605,BXFR24910,Alternator,3165143530078.0,Y,Y
43003980,6020006865,BXFR25155,Starter,3165141024968,Y,Y
43003668,6020006407,BXFR24773,Alternator,3165143619452.0,Y,Y
43963385,6020006034,BXFR24418,Starter,4047024413795.0,Y,Y
43140245,6020005804,BXFR24232,Starter,4047024813311.0,Y,Y
43003706,6020007146,BXFR25386,Starter,3165144055853.0,Y,Y
43010507,6020007217,BXFR25415,Starter,4047024614383.0,Y,Y
43966760,6020004513,BXFR23049,Starter,3165143982778.0,Y,Y
43008479,6020007291,BXFR25498,Alternator,4047024797796.0,Y,Y
43010507,6020007678,BXFR25827,Starter,4047024413764.0,Y,Y
3524,6020005581,BXFR23989,Starter,4047025364584.0,Y,Y
43965908,6020007925,BXFR25991,Starter,4047023204691.0,Y,Y
43959641,6020007342,BXFR25571,Starter,4047024614383.0,Y,Y
43959786,6020007270,BXFR25464,Starter,4047024413764,Y,Y
43134166,6020006288,BXFR24693,Starter,3165143982839,Y,Y
43952010,6020007283,BXFR25513,Alternator,3165143619452.0,Y,Y
43966760,6020007387,BXFR25608,Alternator,3165143477496.0,Y,Y
43959641,6020008097,BXFR26182,Alternator,3165143175620.0,Y,Y
43961983,6020007434,BXFR25643,Alternator,4047024733664.0,Y,Y
43966648,6020007967,BXFR26069,Starter,3165141094978.0,Y,Y
43134180,6020006594,BXFR24937,Starter,4047024413764.0,Y,Y
43952194,6020005384,BXFR23832,Starter,4047024614376.0,Y,Y
43952125,6020006715,BXFR25027,Starter,4047025435253.0,Y,Y
43037513,6020005165,BXFR23588,Starter,4047024413764.0,Y,Y
43010507,6020007217,BXFR25415,Starter,4047024613744.0,Y,Y
43953673,6020004794,BXFR23279,Starter,4047024614383.0,Y,Y
43003659,6020005071,BXFR23517,Starter,4047025364584.0,Y,Y
43012175,6020006937,BXFR25237,Starter,4047024813366.0,Y,Y
43010507,6020005651,BXFR23907,Alternator,4047024182707.0,Y,Y
43965908,6020006866,BXFR25170,Starter,4047024852778,Y,Y
43966760,6020007387,BXFR25608,Starter,3165143982815.0,Y,Y
43010507,6020005238,BXFR23672,Starter,3165141085600.0,Y,Y
43002005,6020005402,BXFR23809,Starter,3165143982815.0,Y,Y
43014269,6020006172,BXFR24583,Starter,4047024413764,Y,Y
43051919,6020006562,BXFR24921,Starter,4047024813366.0,Y,Y
43004586,6020004787,BXFR23250,Starter,4047024614383.0,Y,Y
43011164,6020005582,BXFR24017,Starter,3165141220001.0,Y,Y
43134162,6020007793,BXFR25956,Starter,4047024413764.0,Y,Y
43004351,6020006271,BXFR24642,Starter,3165143982815,Y,Y
43010673,6020006075,BXFR24493,Starter,3165143526569.0,Y,Y
43006634,6020006359,BXFR24735,Starter,4047024413764.0,Y,Y
43953463,6020007328,BXFR25566,Starter,4047024813311.0,Y,Y
43010507,6020005657,BXFR24007,Starter,4047023449900.0,Y,Y
43961006,6020005829,BXFR24237,Alternator,4047024797796.0,Y,Y
43003980,6020005483,BXFR23925,Starter,4047024413764.0,Y,Y
43002119,6020007923,BXFR26038,Starter,4047024413764.0,Y,Y
43953673,6020006708,BXFR25009,Starter,4047024413764.0,Y,Y
335,6020005825,BXFR24219,Starter,4047024813311.0,Y,Y
43140245,6020006073,BXFR24460,Starter,3165143982815,Y,Y
43010507,6020008002,BXFR26009,Alternator,4047024806856.0,Y,Y
43003668,6020005583,BXFR24033,Starter,4047024413764.0,Y,Y
43965908,6020007269,BXFR25450,Alternator,4047024797796,Y,Y
43950717,6020006219,BXFR24627,Starter,4047024614383,Y,Y
